Ngày,Thành_phố,Khu_vực,Nhiệt_độ,Áp_suất,Tốc_độ_gió,Hướng_gió,Độ_ẩm,Chỉ_số_UV,Lượng_mưa,Thời_tiết,AQI,PM2.5,PM10,CO,NO2,SO2,O3
2023-10-15,Đà Lạt,Tây Nguyên,17.2,1003.0,0.6,210,78.4,1.1,92.1,Dông,29.0,16.1,29.7,1.89,10.1,0.0,3.0
2023-10-15,Vũng Tàu,Nam Bộ,28.5,998.1,1.6,137,92.1,0.6,21.5,Mưa vừa,38.0,34.2,67.7,1.24,0.0,5.3,7.4
2023-10-15,Hạ Long,Bắc Bộ,31.1,1001.0,4.7,49,88.4,3.3,34.1,Mưa to,40.0,27.5,26.1,2.38,21.1,9.9,12.7
2023-10-16,Hà Nội,Bắc Bộ,26.6,996.6,4.2,279,66.0,1.3,0.0,Nắng,78.0,58.0,82.1,3.69,11.0,11.3,11.2
2023-10-16,TP Hồ Chí Minh,Nam Bộ,28.1,1000.4,3.3,68,80.0,4.8,0.0,Nắng,73.0,51.2,75.2,3.83,12.5,13.1,16.0
2023-10-16,Đà Nẵng,Trung Bộ,25.7,1003.7,1.7,310,87.8,0.3,24.4,Mưa vừa,50.0,34.3,58.0,1.71,12.9,8.7,18.2
2023-10-16,Hải Phòng,Bắc Bộ,29.1,999.5,6.0,32,87.6,1.1,0.0,Nắng,80.0,60.6,80.6,3.83,15.0,11.1,23.6
2023-10-16,Cần Thơ,Nam Bộ,27.5,996.2,0.6,197,88.5,5.0,30.0,Mưa to,66.0,45.5,66.2,4.07,15.0,7.4,5.1
2023-10-16,Huế,Trung Bộ,23.8,1009.2,2.4,263,81.2,3.5,87.7,Dông,14.0,13.7,20.3,0.76,12.5,0.3,14.8
2023-10-16,Nha Trang,Trung Bộ,16.4,999.8,7.7,4,84.7,1.7,78.7,Dông,21.0,17.2,14.3,0.47,1.6,1.5,15.4
2023-10-16,Đà Lạt,Tây Nguyên,16.9,1002.3,4.7,292,89.7,2.8,25.5,Mưa to,35.0,26.3,31.8,1.8,7.2,11.8,3.6
2023-10-16,Vũng Tàu,Nam Bộ,32.3,992.2,4.1,186,82.3,0.2,30.8,Mưa to,37.0,26.1,19.1,1.52,8.3,2.8,13.6
2023-10-16,Hạ Long,Bắc Bộ,28.2,999.1,1.8,244,82.1,6.1,26.6,Mưa to,43.0,33.2,53.7,2.12,0.6,5.4,5.6
2023-10-17,Hà Nội,Bắc Bộ,30.3,990.6,4.0,260,78.7,5.6,61.4,Dông,44.0,37.0,51.4,1.96,20.8,0.3,0.0
2023-10-17,TP Hồ Chí Minh,Nam Bộ,30.8,998.6,5.4,250,87.4,2.6,38.2,Mưa to,82.0,67.0,104.3,4.61,10.1,8.6,19.1
2023-10-17,Đà Nẵng,Trung Bộ,21.9,1003.6,9.5,351,91.0,3.1,167.3,Dông,20.0,18.1,24.8,0.43,8.4,6.0,2.6
2023-10-17,Hải Phòng,Bắc Bộ,27.6,998.6,13.5,297,84.3,0.1,23.2,Mưa vừa,56.0,44.9,74.8,2.93,0.9,3.4,19.2
2023-10-17,Cần Thơ,Nam Bộ,30.6,1007.8,4.9,34,78.4,0.2,0.0,Mây,68.0,40.6,51.6,2.86,12.2,9.6,17.1
2023-10-17,Huế,Trung Bộ,22.3,1005.5,3.4,287,84.6,3.1,45.5,Mưa to,10.0,9.3,9.8,0.09,3.1,0.0,7.9
2023-10-17,Nha Trang,Trung Bộ,23.8,994.5,4.2,72,73.3,6.3,0.0,Nắng,44.0,29.4,40.5,2.04,0.0,0.0,9.2
2023-10-17,Đà Lạt,Tây Nguyên,15.8,1003.7,0.7,196,87.7,2.2,0.0,Nắng,27.0,24.7,30.5,1.92,9.9,2.8,0.0
2023-10-17,Vũng Tàu,Nam Bộ,31.4,997.9,2.6,202,87.2,5.5,74.5,Dông,18.0,15.6,26.8,1.33,0.6,5.8,10.3
2023-10-17,Hạ Long,Bắc Bộ,29.4,999.8,5.1,308,73.8,1.6,26.3,Mưa to,64.0,45.9,55.9,2.83,5.6,7.5,9.9
2023-10-18,Hà Nội,Bắc Bộ,31.5,999.8,2.2,254,74.3,5.7,28.9,Mưa to,53.0,41.9,44.9,3.08,8.5,8.9,7.9
2023-10-18,TP Hồ Chí Minh,Nam Bộ,26.7,1002.4,0.5,154,75.5,3.2,0.0,Mây,81.0,60.0,83.3,4.09,18.1,16.1,20.7
2023-10-18,Đà Nẵng,Trung Bộ,19.5,1005.5,0.5,265,84.1,1.6,35.3,Mưa to,32.0,31.9,66.7,2.07,6.4,8.4,11.3
2023-10-18,Hải Phòng,Bắc Bộ,28.2,1003.3,2.6,216,82.0,1.4,55.1,Dông,42.0,30.1,63.3,2.44,3.7,8.7,10.4
2023-10-18,Cần Thơ,Nam Bộ,32.2,996.0,8.6,161,84.9,1.6,0.0,Mây,70.0,44.3,61.9,2.75,9.7,15.7,12.4
2023-10-18,Huế,Trung Bộ,25.7,999.5,0.9,70,89.2,9.9,21.3,Mưa vừa,50.0,36.8,60.9,3.04,12.5,11.7,13.7
2023-10-18,Nha Trang,Trung Bộ,22.1,995.4,7.7,210,85.6,1.4,48.1,Mưa to,31.0,24.3,48.1,1.64,10.3,1.6,9.9
2023-10-18,Đà Lạt,Tây Nguyên,15.6,994.2,2.4,298,91.8,0.3,11.0,Mưa vừa,20.0,13.0,22.9,0.5,4.6,4.0,6.1
2023-10-18,Vũng Tàu,Nam Bộ,31.6,1000.6,5.9,73,76.2,7.4,96.4,Dông,16.0,23.2,31.6,2.11,0.0,1.9,8.7
2023-10-18,Hạ Long,Bắc Bộ,23.7,1002.7,0.1,315,81.8,0.5,0.0,Nắng,72.0,55.3,99.1,3.08,10.9,14.1,13.9
2023-10-19,Hà Nội,Bắc Bộ,24.7,996.2,1.8,192,76.4,2.8,26.7,Mưa to,56.0,36.8,67.8,3.02,14.8,7.5,9.2
2023-10-19,TP Hồ Chí Minh,Nam Bộ,27.2,998.9,1.3,288,82.1,12.0,32.2,Mưa to,60.0,49.9,74.4,2.73,13.2,10.6,5.1
2023-10-19,Đà Nẵng,Trung Bộ,26.6,1001.5,2.2,121,82.9,6.7,65.9,Dông,40.0,29.1,52.6,2.1,3.9,12.0,1.5
2023-10-19,Hải Phòng,Bắc Bộ,28.9,994.2,12.9,58,83.6,1.1,27.1,Mưa to,55.0,43.0,64.4,2.74,22.2,7.1,8.2
2023-10-19,Cần Thơ,Nam Bộ,27.2,998.5,1.2,164,80.1,5.1,57.7,Dông,41.0,25.2,16.2,2.4,3.9,4.3,7.7
2023-10-19,Huế,Trung Bộ,22.1,998.8,3.9,311,80.8,1.4,10.9,Mưa vừa,48.0,36.6,60.7,3.12,8.6,1.1,10.0
2023-10-19,Nha Trang,Trung Bộ,24.5,990.7,4.2,132,77.7,2.5,0.0,Nắng,53.0,31.1,46.9,3.87,6.9,8.9,9.5
2023-10-19,Đà Lạt,Tây Nguyên,15.5,997.2,6.6,12,90.2,7.3,188.3,Dông,12.0,0.0,7.8,0.8,6.2,0.7,1.4
2023-10-19,Vũng Tàu,Nam Bộ,33.7,994.5,1.9,329,82.2,4.1,38.3,Mưa to,43.0,38.6,51.7,2.32,1.4,2.0,7.5
2023-10-19,Hạ Long,Bắc Bộ,33.3,991.4,1.7,257,88.6,1.6,0.0,Mây,64.0,55.4,75.8,1.81,18.4,18.1,18.3
2023-10-20,Hà Nội,Bắc Bộ,27.6,999.2,5.6,118,93.5,2.8,0.0,Mây,78.0,43.5,57.8,4.65,10.4,12.4,16.5
2023-10-20,TP Hồ Chí Minh,Nam Bộ,31.6,1003.0,8.3,86,66.5,2.6,28.3,Mưa to,79.0,62.3,117.3,4.12,16.3,1.3,18.2
2023-10-20,Đà Nẵng,Trung Bộ,21.9,1003.7,5.2,12,92.7,1.3,45.7,Mưa to,33.0,12.4,23.7,2.47,6.3,3.3,8.6
2023-10-20,Hải Phòng,Bắc Bộ,25.6,993.3,4.9,28,77.9,3.6,17.0,Mưa vừa,78.0,63.1,80.2,3.49,20.5,13.8,21.9
2023-10-20,Cần Thơ,Nam Bộ,29.6,996.8,9.8,67,80.7,3.2,158.2,Dông,24.0,19.2,39.5,1.25,10.8,8.1,11.5
2023-10-20,Huế,Trung Bộ,25.5,998.8,3.8,355,83.0,1.2,150.3,Dông,16.0,8.7,29.1,1.01,5.1,4.2,7.6
2023-10-20,Nha Trang,Trung Bộ,25.0,995.7,0.8,248,84.8,2.0,53.7,Dông,28.0,16.5,20.0,1.65,2.7,6.4,10.2
2023-10-20,Đà Lạt,Tây Nguyên,17.1,992.6,1.0,289,89.7,2.8,45.3,Mưa to,33.0,21.7,17.6,1.86,11.8,7.2,7.9
2023-10-20,Vũng Tàu,Nam Bộ,27.9,991.8,1.9,25,72.8,3.9,20.2,Mưa vừa,49.0,41.1,55.7,2.49,3.5,11.6,9.7
2023-10-20,Hạ Long,Bắc Bộ,29.8,991.6,7.1,30,72.5,1.0,0.0,Nắng,66.0,59.8,103.8,4.75,13.0,9.5,3.7
2023-10-21,Hà Nội,Bắc Bộ,28.3,998.8,1.2,96,82.5,2.6,0.0,Nắng,63.0,46.2,67.5,3.18,18.5,6.9,19.9
2023-10-21,TP Hồ Chí Minh,Nam Bộ,32.3,1005.1,1.0,76,81.0,4.6,0.0,Nắng,75.0,58.8,85.7,3.75,23.4,20.2,12.9
2023-10-21,Đà Nẵng,Trung Bộ,25.9,999.8,5.3,27,97.6,1.5,23.0,Mưa vừa,38.0,22.3,35.3,1.2,0.0,10.2,7.5
2023-10-21,Hải Phòng,Bắc Bộ,28.6,996.0,6.2,108,81.7,0.3,9.3,Mưa vừa,70.0,53.2,86.8,3.28,8.2,13.0,15.3
2023-10-21,Cần Thơ,Nam Bộ,26.0,994.3,6.3,274,89.3,0.3,98.9,Dông,22.0,20.4,55.5,1.74,10.0,8.0,6.4
2023-10-21,Huế,Trung Bộ,23.2,999.4,2.3,338,80.9,2.7,0.0,Nắng,41.0,31.0,49.7,1.5,8.8,8.0,14.2
2023-10-21,Nha Trang,Trung Bộ,24.2,1003.8,0.7,36,86.9,1.6,91.9,Dông,17.0,16.5,28.8,0.84,7.3,5.2,0.0
2023-10-21,Đà Lạt,Tây Nguyên,14.9,997.7,11.3,227,87.4,2.1,129.7,Dông,21.0,16.2,10.6,0.72,5.9,0.0,4.7
2023-10-21,Vũng Tàu,Nam Bộ,29.8,996.9,2.4,111,82.9,3.8,36.7,Mưa to,46.0,34.7,55.4,1.81,4.8,19.3,21.6
2023-10-21,Hạ Long,Bắc Bộ,28.6,996.1,5.5,333,86.3,4.4,2.8,Mưa nhẹ,59.0,35.8,50.4,2.88,19.6,13.2,20.3
2023-10-22,Hà Nội,Bắc Bộ,31.3,1004.5,2.9,257,85.2,3.2,19.0,Mưa vừa,77.0,65.7,101.9,4.15,9.1,8.9,9.1
2023-10-22,TP Hồ Chí Minh,Nam Bộ,29.5,994.5,10.5,94,82.3,1.5,0.0,Nắng,70.0,48.9,56.7,2.83,12.6,9.8,19.6
2023-10-22,Đà Nẵng,Trung Bộ,24.6,1006.4,6.6,354,90.6,4.1,0.0,Nắng,55.0,44.5,64.6,2.39,8.5,11.3,17.0
2023-10-22,Hải Phòng,Bắc Bộ,30.5,1009.5,1.6,214,,1.3,50.1,Dông,63.0,51.6,86.8,3.33,16.2,9.7,14.3
2023-10-22,Cần Thơ,Nam Bộ,25.3,995.8,6.1,148,85.8,1.1,51.2,Dông,51.0,40.4,55.4,2.16,5.1,13.2,18.2
2023-10-22,Huế,Trung Bộ,22.0,1001.6,2.2,70,82.6,8.8,23.6,Mưa vừa,16.0,6.7,3.2,0.86,1.8,0.0,0.0
2023-10-22,Nha Trang,Trung Bộ,20.3,1000.4,6.2,137,89.6,0.8,0.0,Nắng,40.0,24.9,40.1,1.04,5.1,1.4,0.6
2023-10-22,Đà Lạt,Tây Nguyên,11.5,989.8,2.5,310,95.3,0.6,57.2,Dông,17.0,19.9,37.8,1.18,2.3,5.3,11.3
2023-10-22,Vũng Tàu,Nam Bộ,29.0,1003.4,1.4,253,85.0,3.0,3.5,Mưa nhẹ,61.0,50.7,81.1,2.34,14.8,13.3,8.9
2023-10-22,Hạ Long,Bắc Bộ,32.9,1005.5,1.8,227,81.6,3.2,0.0,Nắng,73.0,56.8,93.3,4.02,17.5,9.4,19.7
2023-10-23,Hà Nội,Bắc Bộ,32.8,997.9,2.4,188,84.4,2.9,22.1,Mưa vừa,64.0,43.8,67.1,3.33,8.5,13.5,20.4
2023-10-23,TP Hồ Chí Minh,Nam Bộ,29.7,1008.4,1.0,324,83.4,7.1,0.0,Mây,65.0,50.7,85.8,3.92,12.1,7.4,18.8
2023-10-23,Đà Nẵng,Trung Bộ,23.7,997.9,9.1,1,79.4,2.6,149.9,Dông,19.0,8.8,27.7,1.3,0.0,0.0,0.0
2023-10-23,Hải Phòng,Bắc Bộ,36.2,998.7,6.6,198,76.4,5.1,0.0,Mây,79.0,64.3,101.5,4.16,9.4,11.0,19.3
2023-10-23,Cần Thơ,Nam Bộ,29.9,1014.1,7.3,284,83.0,3.4,0.0,Nắng,44.0,34.3,53.1,3.47,13.3,9.2,11.7
2023-10-23,Huế,Trung Bộ,22.9,1009.0,3.8,317,92.3,5.7,45.8,Mưa to,26.0,14.0,24.4,1.6,8.0,8.4,3.8
2023-10-23,Nha Trang,Trung Bộ,23.9,993.2,2.6,8,84.8,3.0,74.1,Dông,22.0,11.0,19.1,1.61,5.1,0.0,0.4
2023-10-23,Đà Lạt,Tây Nguyên,16.1,991.6,2.0,146,81.4,1.7,85.3,Dông,17.0,16.8,28.0,0.24,4.8,0.0,12.8
2023-10-23,Vũng Tàu,Nam Bộ,30.1,1004.7,2.5,208,81.5,7.7,16.5,Mưa vừa,46.0,36.6,53.1,1.04,12.5,6.6,11.0
2023-10-23,Hạ Long,Bắc Bộ,27.7,1001.5,3.4,142,81.6,1.5,0.0,Nắng,78.0,59.1,90.3,3.54,18.7,13.9,22.0
2023-10-24,Hà Nội,Bắc Bộ,28.6,1008.6,0.2,25,73.4,2.5,11.7,Mưa vừa,71.0,52.0,68.1,3.94,8.4,2.7,17.9
2023-10-24,TP Hồ Chí Minh,Nam Bộ,31.2,999.0,2.8,292,80.0,7.8,77.8,Dông,62.0,53.8,89.8,2.77,9.1,11.5,12.1
2023-10-24,Đà Nẵng,Trung Bộ,23.5,998.3,3.4,154,84.5,0.5,0.0,Nắng,52.0,34.3,35.5,2.38,3.7,11.0,15.9
2023-10-24,Hải Phòng,Bắc Bộ,28.2,991.1,0.7,266,85.7,0.9,77.1,Dông,46.0,32.6,39.2,3.12,14.3,7.7,8.0
2023-10-24,Cần Thơ,Nam Bộ,28.0,996.3,2.2,296,85.5,0.3,12.3,Mưa vừa,53.0,29.7,47.5,1.91,11.5,6.8,9.9
2023-10-24,Huế,Trung Bộ,29.3,1004.4,8.1,65,79.4,1.5,0.0,Nắng,37.0,19.8,43.2,1.48,15.1,5.8,3.8
2023-10-24,Nha Trang,Trung Bộ,23.0,1005.3,3.6,166,81.9,2.8,56.8,Dông,28.0,18.8,21.1,1.3,1.8,4.6,8.9
2023-10-24,Đà Lạt,Tây Nguyên,18.4,1003.2,8.1,145,92.3,6.9,15.6,Mưa vừa,38.0,39.6,62.8,1.66,5.4,6.7,5.7
2023-10-24,Vũng Tàu,Nam Bộ,31.3,996.6,2.5,262,82.1,7.5,37.8,Mưa to,54.0,44.7,80.1,2.9,11.4,15.1,20.8
2023-10-24,Hạ Long,Bắc Bộ,30.3,1000.7,4.3,233,82.7,1.5,33.2,Mưa to,57.0,47.5,81.1,3.17,6.8,11.5,13.3
2023-10-25,Hà Nội,Bắc Bộ,32.1,1002.0,2.7,224,87.1,3.2,0.0,Nắng,66.0,46.8,79.6,2.72,10.1,7.1,20.0
2023-10-25,TP Hồ Chí Minh,Nam Bộ,29.9,1002.5,2.3,358,76.6,0.7,86.0,Dông,55.0,36.7,43.0,3.37,11.9,7.2,12.1
2023-10-25,Đà Nẵng,Trung Bộ,20.3,1000.3,2.6,118,86.6,1.5,114.8,Dông,17.0,8.0,22.2,0.64,0.0,8.5,9.4
2023-10-25,Hải Phòng,Bắc Bộ,26.5,997.1,0.4,276,83.8,3.5,19.7,Mưa vừa,53.0,41.0,54.9,2.51,1.2,7.8,13.9
2023-10-25,Cần Thơ,Nam Bộ,27.7,1002.0,0.9,187,82.8,4.8,0.0,Nắng,58.0,52.6,77.2,2.9,11.5,10.8,7.5
2023-10-25,Huế,Trung Bộ,19.1,1001.2,0.9,146,86.3,5.9,31.2,Mưa to,34.0,32.3,43.0,2.04,11.0,0.0,5.6
2023-10-25,Nha Trang,Trung Bộ,25.1,990.7,2.8,343,83.8,2.4,47.8,Mưa to,34.0,26.8,36.4,1.3,4.7,7.0,9.4
2023-10-25,Đà Lạt,Tây Nguyên,13.7,1002.4,3.3,299,91.7,0.9,24.1,Mưa vừa,25.0,20.3,11.2,1.45,11.6,6.2,4.7
2023-10-25,Vũng Tàu,Nam Bộ,30.1,992.7,8.4,95,82.5,1.2,9.1,Mưa vừa,56.0,51.0,92.7,2.65,8.8,8.8,13.2
2023-10-25,Hạ Long,Bắc Bộ,30.7,999.0,3.2,326,77.1,1.6,0.0,Nắng,34.0,35.5,52.5,2.34,0.0,9.1,7.9
2023-10-26,Hà Nội,Bắc Bộ,25.8,994.3,1.2,120,79.4,0.2,13.6,Mưa vừa,49.0,41.9,63.2,2.67,7.1,0.0,7.7
2023-10-26,TP Hồ Chí Minh,Nam Bộ,28.6,1001.9,0.4,257,76.6,10.3,31.8,Mưa to,77.0,55.0,85.9,3.03,23.4,13.7,22.9
2023-10-26,Đà Nẵng,Trung Bộ,24.1,992.1,3.3,63,85.6,0.6,45.6,Mưa to,48.0,39.7,56.0,2.68,14.0,8.9,2.7
2023-10-26,Hải Phòng,Bắc Bộ,31.3,1006.5,6.4,181,70.8,0.9,13.8,Mưa vừa,65.0,57.1,90.5,3.51,7.6,11.6,20.2
2023-10-26,Cần Thơ,Nam Bộ,32.3,1005.5,2.5,358,71.6,3.2,77.6,Dông,29.0,17.6,40.1,0.26,9.8,5.7,1.4
2023-10-26,Huế,Trung Bộ,,993.8,1.8,257,86.8,1.4,88.1,Dông,37.0,33.8,47.6,2.93,22.6,0.0,20.8
2023-10-26,Nha Trang,Trung Bộ,20.6,1000.8,3.9,270,80.0,2.4,68.6,Dông,27.0,5.8,12.6,1.31,10.0,0.5,3.8
2023-10-26,Đà Lạt,Tây Nguyên,19.9,993.7,0.7,174,87.7,0.5,50.8,Dông,34.0,27.0,33.5,2.15,2.8,2.2,2.1
2023-10-26,Vũng Tàu,Nam Bộ,27.8,996.6,2.3,79,78.6,0.3,0.0,Nắng,56.0,39.3,64.3,2.42,11.7,13.3,11.1
2023-10-26,Hạ Long,Bắc Bộ,28.8,999.2,0.6,51,81.4,10.7,0.0,Nắng,60.0,49.4,66.1,3.01,10.2,6.5,17.4
2023-10-27,Hà Nội,Bắc Bộ,24.2,999.3,8.0,123,77.2,0.9,13.1,Mưa vừa,68.0,48.1,74.4,3.36,12.7,2.7,24.0
2023-10-27,TP Hồ Chí Minh,Nam Bộ,33.5,1005.3,7.9,297,80.3,1.1,100.4,Dông,34.0,21.7,43.1,1.26,12.6,3.7,5.3
2023-10-27,Đà Nẵng,Trung Bộ,28.0,1001.5,2.2,254,83.4,2.7,0.0,Nắng,34.0,33.9,39.8,1.72,6.8,6.9,5.8
2023-10-27,Hải Phòng,Bắc Bộ,30.4,998.3,3.3,299,74.9,0.6,18.0,Mưa vừa,58.0,46.4,74.2,2.76,7.2,17.2,17.7
2023-10-27,Cần Thơ,Nam Bộ,28.3,990.5,1.2,314,87.5,4.5,0.0,Mây,66.0,39.6,53.7,2.87,11.5,11.5,19.6
2023-10-27,Huế,Trung Bộ,19.6,999.7,8.1,230,92.3,0.3,91.9,Dông,26.0,25.3,38.0,1.39,9.6,3.6,0.0
2023-10-27,Nha Trang,Trung Bộ,25.1,992.7,5.5,247,90.6,0.4,93.1,Dông,3.0,7.2,15.8,0.0,2.6,0.0,4.2
2023-10-27,Đà Lạt,Tây Nguyên,15.6,1007.3,1.7,139,87.2,6.5,0.0,Nắng,28.0,22.2,26.3,1.01,0.0,4.9,1.2
2023-10-27,Vũng Tàu,Nam Bộ,27.2,1006.5,7.9,283,70.8,0.4,0.0,Mây,45.0,31.4,47.5,2.08,15.5,2.6,9.2
2023-10-27,Hạ Long,Bắc Bộ,30.0,1003.8,4.5,7,79.3,3.6,0.0,Nắng,56.0,41.0,61.2,3.03,10.1,8.0,9.2
2023-10-28,Hà Nội,Bắc Bộ,28.9,1003.3,8.5,183,84.7,2.2,81.9,Dông,41.0,40.9,60.3,1.96,11.7,4.6,3.3
2023-10-28,TP Hồ Chí Minh,Nam Bộ,32.3,999.9,2.5,42,82.2,7.8,0.0,Nắng,72.0,55.1,69.7,4.69,7.9,8.8,12.7
2023-10-28,Đà Nẵng,Trung Bộ,22.0,994.3,3.5,168,79.6,1.6,28.8,Mưa to,43.0,37.3,73.3,1.89,13.3,7.2,5.3
2023-10-28,Hải Phòng,Bắc Bộ,32.0,997.4,4.7,243,80.6,1.7,29.7,Mưa to,59.0,49.5,75.7,2.96,12.5,8.5,13.7
2023-10-28,Cần Thơ,Nam Bộ,32.0,999.3,3.2,359,85.7,0.6,4.0,Mưa nhẹ,51.0,42.4,55.3,2.92,9.6,2.3,4.3
2023-10-28,Huế,Trung Bộ,25.8,1008.0,6.6,189,87.7,4.5,58.3,Dông,23.0,11.6,6.5,0.42,8.8,0.0,10.3
2023-10-28,Nha Trang,Trung Bộ,24.5,995.7,2.4,343,82.7,3.4,18.2,Mưa vừa,37.0,25.7,41.2,1.62,9.8,2.4,8.0
2023-10-28,Đà Lạt,Tây Nguyên,19.2,997.4,3.1,87,92.1,1.3,0.0,Nắng,18.0,13.2,26.0,1.66,3.4,0.0,0.0
2023-10-28,Vũng Tàu,Nam Bộ,27.3,995.7,3.5,54,88.2,0.4,48.9,Mưa to,48.0,38.3,63.0,2.37,13.1,7.0,11.6
2023-10-28,Hạ Long,Bắc Bộ,35.5,1000.6,5.8,15,78.6,0.6,0.0,Nắng,56.0,47.3,72.9,2.6,7.9,10.4,11.4
2023-10-29,Hà Nội,Bắc Bộ,30.4,996.5,1.4,323,85.8,1.8,0.0,Nắng,75.0,51.6,60.3,4.18,15.0,11.9,29.5
2023-10-29,TP Hồ Chí Minh,Nam Bộ,33.8,1006.0,0.5,204,85.8,1.0,54.2,Dông,62.0,42.7,68.2,2.46,12.9,8.6,22.2
2023-10-29,Đà Nẵng,Trung Bộ,23.2,999.3,2.5,214,87.9,7.6,15.6,Mưa vừa,52.0,37.4,51.4,2.21,8.3,10.2,12.3
2023-10-29,Hải Phòng,Bắc Bộ,30.4,1011.3,3.6,35,81.6,1.6,0.0,Nắng,45.0,27.5,46.1,2.03,12.4,4.0,7.2
2023-10-29,Cần Thơ,Nam Bộ,29.1,991.8,8.3,247,79.4,5.2,21.8,Mưa vừa,55.0,39.4,65.5,2.51,8.9,9.4,7.7
2023-10-29,Huế,Trung Bộ,18.9,1004.9,3.3,185,91.9,4.7,0.0,Nắng,53.0,37.2,52.1,3.11,6.6,5.9,20.5
2023-10-29,Nha Trang,Trung Bộ,26.3,1004.1,1.6,212,86.9,4.1,57.9,Dông,15.0,7.6,15.9,0.67,0.0,4.7,6.7
2023-10-29,Đà Lạt,Tây Nguyên,20.2,1006.8,9.5,27,90.6,4.8,95.5,Dông,21.0,15.5,19.6,1.82,4.1,9.3,2.1
2023-10-29,Vũng Tàu,Nam Bộ,29.9,998.6,1.5,265,84.7,2.1,8.5,Mưa vừa,51.0,42.7,52.6,2.9,4.8,0.5,15.0
2023-10-29,Hạ Long,Bắc Bộ,28.1,1000.1,3.3,50,75.1,2.5,26.2,Mưa to,36.0,25.9,32.6,1.8,2.7,7.0,5.6
2023-10-30,Hà Nội,Bắc Bộ,31.3,1011.4,1.4,357,84.3,2.1,5.0,Mưa nhẹ,73.0,51.6,88.0,3.94,15.6,6.4,17.0
2023-10-30,TP Hồ Chí Minh,Nam Bộ,32.0,1004.1,1.5,336,78.5,9.9,0.0,Nắng,80.0,58.7,98.1,3.09,21.2,8.5,28.2
2023-10-30,Đà Nẵng,Trung Bộ,25.9,1008.8,6.6,15,81.4,4.1,40.7,Mưa to,42.0,25.6,46.2,1.95,15.8,14.7,1.6
2023-10-30,Hải Phòng,Bắc Bộ,32.4,998.9,7.9,44,76.5,1.7,0.0,Mây,63.0,48.2,78.6,4.38,20.5,10.9,13.2
2023-10-30,Cần Thơ,Nam Bộ,35.3,999.4,1.2,133,87.5,3.2,0.0,Nắng,62.0,46.5,71.8,2.34,8.8,9.5,19.1
2023-10-30,Huế,Trung Bộ,24.9,998.4,2.9,316,83.6,1.6,131.6,Dông,19.0,9.7,21.1,1.1,2.8,5.3,3.3
2023-10-30,Nha Trang,Trung Bộ,24.3,1001.6,3.2,224,87.8,4.4,86.2,Dông,18.0,9.6,22.2,1.45,0.5,0.0,5.0
2023-10-30,Đà Lạt,Tây Nguyên,16.1,995.6,5.1,94,88.7,0.8,90.4,Dông,10.0,1.6,0.9,1.08,0.0,9.9,0.8
2023-10-30,Vũng Tàu,Nam Bộ,35.6,996.5,1.5,123,79.3,1.1,0.0,Mây,48.0,34.4,75.1,3.73,11.3,5.8,11.9
2023-10-30,Hạ Long,Bắc Bộ,32.1,1009.9,9.1,278,78.9,2.5,64.0,Dông,51.0,40.8,70.8,2.72,3.5,8.0,5.2
2023-10-31,Hà Nội,Bắc Bộ,28.4,999.1,4.6,268,79.2,1.7,61.7,Dông,42.0,32.6,41.9,1.69,5.1,9.1,0.6
2023-10-31,TP Hồ Chí Minh,Nam Bộ,25.7,1001.9,5.2,134,74.0,0.8,54.3,Dông,62.0,40.8,52.8,3.33,11.7,15.3,24.3
2023-10-31,Đà Nẵng,Trung Bộ,25.6,1005.4,8.1,327,82.8,2.8,111.1,Dông,22.0,12.6,30.8,2.13,6.9,3.9,0.0
2023-10-31,Hải Phòng,Bắc Bộ,29.2,996.5,6.4,309,79.4,8.7,19.9,Mưa vừa,60.0,42.0,62.0,3.09,7.0,6.9,20.9
2023-10-31,Cần Thơ,Nam Bộ,33.5,997.5,7.5,93,82.4,0.7,66.8,Dông,38.0,32.2,48.3,1.44,8.5,4.2,3.7
2023-10-31,Huế,Trung Bộ,22.2,1000.8,9.4,4,81.2,3.9,67.2,Dông,26.0,9.5,0.0,0.82,2.6,1.4,9.4
2023-10-31,Nha Trang,Trung Bộ,23.3,1001.4,1.8,80,82.0,0.6,58.9,Dông,37.0,21.8,21.9,1.03,13.4,13.2,8.7
2023-10-31,Đà Lạt,Tây Nguyên,17.5,994.4,1.2,13,92.8,2.9,126.0,Dông,22.0,17.5,36.6,1.05,2.4,0.0,0.0
2023-10-31,Vũng Tàu,Nam Bộ,31.0,1001.0,2.3,82,85.5,4.1,17.8,Mưa vừa,53.0,33.5,45.0,2.52,14.3,7.0,7.0
2023-10-31,Hạ Long,Bắc Bộ,31.9,991.2,0.6,7,77.1,1.0,6.1,Mưa vừa,76.0,60.0,73.6,3.21,11.7,12.6,20.1
2023-11-01,Hà Nội,Bắc Bộ,16.6,1000.6,12.6,279,75.9,0.9,0.0,Nắng,73.0,49.5,80.1,3.21,19.4,15.9,24.1
2023-11-01,TP Hồ Chí Minh,Nam Bộ,29.8,1002.8,7.4,127,91.1,2.2,86.8,Dông,53.0,34.8,40.7,2.45,16.4,2.9,10.7
2023-11-01,Đà Nẵng,Trung Bộ,21.0,991.2,7.1,339,83.8,2.8,58.9,Dông,45.0,33.0,44.1,2.1,11.5,13.1,13.9
